Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Tones And I,Dance Monkey,spotify:track:2N8m6CYs74qQO4mjVcXO30,90.0,0.69,0.824,0.587,0.000105,6.0,0.149,-6.401,0.0,0.0937,98.029,0.514,2021-07-16
"Post Malone, 21 Savage",rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,90.0,0.124,0.585,0.52,7.01e-05,5.0,0.131,-6.136,0.0,0.0712,159.801,0.129,2018-04-27
"Marshmello, Bastille",Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,88.0,0.191,0.687,0.792,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,0.671,2018-08-17
"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",spotify:track:0KoiMHhqKLoL4xM54rcWYY,88.0,0.157,0.842,0.801,4.82e-06,8.0,0.0642,-4.167,0.0,0.228,95.881,0.617,2019-07-25
"Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi",Vaaste,spotify:track:0mJTAdmY8olbGQjopDYff3,88.0,0.454,0.444,0.479,0.0,5.0,0.095,-5.586,1.0,0.0436,89.892,0.315,2019-04-06
"A.R. Rahman, Arijit Singh, Shashaa Tirupati",Rait Zara Si,spotify:track:3gOXq3FPPesm7VLPKmef6j,87.0,0.781,0.563,0.495,0.0,2.0,0.0837,-10.272,1.0,0.0362,125.998,0.244,2021-12-06
Elley Duhé,MIDDLE OF THE NIGHT,spotify:track:58HvfVOeJY7lUuCqF0m3ly,87.0,0.0228,0.41,0.611,0.0,4.0,0.116,-8.271,0.0,0.0467,185.727,0.0899,2020-01-10
"24kGoldn, iann dior",Mood (feat. iann dior),spotify:track:4jPy3l0RUwlUI9T5XHBW2m,87.0,0.174,0.701,0.716,0.0,7.0,0.324,-3.671,0.0,0.0361,91.007,0.732,2021-03-26
Sidhu Moose Wala,295,spotify:track:5W7DOVGQLTigu09afW7QMT,86.0,0.179,0.557,0.794,0.0,11.0,0.106,-5.698,0.0,0.2,91.366,0.432,2021-05-15
"Kina, Adriana Proenza",Can We Kiss Forever?,spotify:track:58wyJLv6yH1La9NIZPl3ne,86.0,0.894,0.522,0.128,0.026,4.0,0.0941,-18.717,1.0,0.0357,109.986,0.124,2018-08-31
"Powfu, beabadoobee",death bed (coffee for your head),spotify:track:7eJMfftS33KTjuF7lTsMCx,85.0,0.731,0.726,0.431,0.0,8.0,0.696,-8.765,0.0,0.135,144.026,0.348,2020-02-08
"Shae Gill, Ali Sethi",Pasoori,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,85.0,0.0657,0.714,0.596,0.0,11.0,0.0625,-6.206,0.0,0.043,91.991,0.669,2022-02-07
